System,3wrobotNI
Controller,N_CTRL
dt,0.1
state_init,[-1.   -3.    1.57]
Nactor,6
pred_step_size_multiplier,5.0
buffer_size,25
run_obj_struct,quadratic
R1_diag,"[75, 50, 25, 10, 5]"
R2_diag,"[1, 10, 1, 0, 0]"
Ncritic,25
gamma,0.8
critic_period_multiplier,1.0
critic_struct,quad-mix
actor_struct,quad-nomix
t [s],x [m],y [m],alpha [rad],run_obj,accum_obj,v [m/s],omega [rad/s]
0.0001,-1.0,-3.0,1.57,640.7596660571503,64.07596660571504,2.2,1.0711830895930174
0.0011,-0.998000519585201,-2.9999993712661053,1.5709735492142396,640.5359354592937,128.1295601516444,2.2,1.0711488215227467
0.006340075582610286,-0.9864724197504863,-3.0000337676349025,1.576586466366052,639.2703874630442,192.05659889794882,2.2,1.0709852797977777
0.05634007558261029,-0.876543878198864,-3.0036149134492676,1.6301364756632812,629.290075606319,254.98560645858072,2.2,1.072066898918711
0.1063400755826103,-0.7669648217413867,-3.013077126231169,1.6837348913554104,623.1213161176431,317.297738070345,2.2,1.0768398435625381
0.15634007558261032,-0.6580517266192081,-3.0284073509380134,1.7375551318326865,620.7865108224642,379.37638915259146,2.2,1.0834302136965348
0.2063400755826103,-0.5501244815137248,-3.0495911353060934,1.7916966082786214,622.2935388845941,441.60574304105086,2.2,1.0900499958933054
0.2563400755826103,-0.44350636723311315,-3.076601955660013,1.8461689397950463,627.6309217983572,504.3688352208866,2.2,1.0950895789828126
0.3063400755826103,-0.338521498869207,-3.1093915225030337,1.9009004518941697,636.7649057146353,568.0453257923501,2.2,1.0971599804871817
0.35634007558261027,-0.2354901260932329,-3.1478818103153303,1.9557490154950061,649.6375992724794,633.009085719598,2.2,1.0951328170569652
0.40634007558261026,-0.13472231419319233,-3.191959301107806,2.0105148947228617,666.1663019676154,699.6257159163596,2.2,1.088171105847237
0.45634007558261025,-0.03651065106550165,-3.241471784619666,2.0649551765637053,686.2440756390091,768.2501234802605,2.2,1.075744859268772
0.5063400755826103,0.058877299871061745,-3.296227851527951,2.118799049557124,709.7415148469606,839.2242749649566,2.2,1.0576281808291457
0.5563400755826103,0.15120608052017598,-3.355998977713291,2.1717630215862616,736.5095848539223,912.8752334503489,2.2,1.0338777951075189
0.6063400755826104,0.2402783150648916,-3.4205238677360468,2.223565148776567,766.3833244551163,989.5135658958606,2.2,1.004795854329867
0.6563400755826104,0.32593909997908777,-3.4895145430973042,2.273937476379417,799.1861585863157,1069.4321817544921,2.2,0.9708818499414149
0.7063400755826105,0.40807852378945625,-3.562663552823163,2.3226361248860705,834.7345355941618,1152.9056353139083,2.2,0.9327792589273711
0.7563400755826105,0.4866322441024762,-3.6396516602114546,2.3694487324529456,872.8425989651388,1240.1898952104223,2.2,0.8912222633048583
0.8063400755826106,0.5615802390857855,-3.720155412573651,2.4141992329680306,913.326623876202,1331.5225575980426,2.2,0.8469868251267156
0.8563400755826106,0.6329439958723848,-3.8038541101727334,2.456750168018147,956.008992390065,1427.1234568370492,2.2,0.8008489834441708
0.9063400755826106,0.7007824881520511,-3.8904358303209987,2.4970028807917735,1000.7215410384982,1527.195610940899,2.2,0.7535518166154782
0.9563400755826107,0.76518733001033,-3.9796023077673937,2.534896018606793,1047.3081821145224,1631.9264291523514,2.2,0.7057813168120033
1.0063400755826106,0.826277481786353,-4.071072603620702,2.57040278854806,1095.6267661500008,1741.4891057673515,2.2,0.6581505602850921
1.0563400755826107,0.8841938396379905,-4.164585600151918,2.6035273838121116,1145.5502103632255,1856.044126803674,2.2,0.6111910344676716
1.1063400755826107,0.9390939776423344,-4.25990143314757,2.6343009437911737,1196.9669616761792,1975.740822971292,2.2,0.5653497492275892
