System,3wrobotNI
Controller,MPC
dt,0.1
state_init,[-3.   -3.    1.57]
Nactor,10
pred_step_size_multiplier,5.0
buffer_size,25
run_obj_struct,quadratic
R1_diag,"[100, 100, 10, 10, 5]"
R2_diag,"[1, 10, 1, 0, 0]"
Ncritic,25
gamma,0.9
critic_period_multiplier,1.0
critic_struct,quadratic
actor_struct,quad-nomix
t [s],x [m],y [m],alpha [rad],run_obj,accum_obj,v [m/s],omega [rad/s]
0.0001,-3.0,-3.0,1.57,1825.53628,182.553628,-0.22000000000000003,-0.284
0.0011,-3.0000001847690716,-3.0001999478407635,1.5697418854166667,1825.648259432133,365.11845394321335,-0.22000000000000003,-0.284
0.009625025278351214,-3.00000443277506,-3.0020754481330694,1.567320778237615,1826.7005835142913,547.7885122946425,-0.22000000000000003,-0.284
0.059625025278351215,-3.0001207606633944,-3.0130747405936202,1.553120778237615,1832.9435186146159,731.082864156104,-0.22000000000000003,-0.284
0.10962502527835122,-3.0003932615277176,-3.0240712723236376,1.538920778237615,1904.7693742830056,921.5598015844046,2.2,-1.894725535516278
0.1596250252783512,-2.9928451124694537,-2.925015534306958,1.4515250475220967,1838.702948227459,1105.4300964071504,2.2,-1.894725535516278
0.2096250252783512,-2.974606316044717,-2.8165798424965,1.3567887707462827,1762.8991564199926,1281.7200120491495,2.2,-1.894725535516278
0.2596250252783512,-2.9461918703946104,-2.7103556821946517,1.2620524939704687,1678.3681304538018,1449.5568250945298,2.2,-1.5121454533223972
0.3096250252783512,-2.9086498898297912,-2.6069640438314923,1.184701692283934,1599.5186711007325,1609.508692204603,2.2,-1.5121454533223972
0.35962502527835116,-2.8634158162266785,-2.506723754592838,1.109094419617814,1520.4152355220028,1761.5502157568033,2.2,-1.5121454533223972
0.40962502527835115,-2.8107392942214613,-2.410186606143059,1.0334871469516942,1435.1344770390156,1905.063663460705,2.199999997224561,-1.0127225366106922
0.45962502527835114,-2.751836490615224,-2.317254379356727,0.980575004224687,1357.370500920723,2040.8007135527773,2.199999997224561,-1.0127225366106922
0.5096250252783512,-2.688329386530947,-2.2274531402945117,0.9299388773941524,1278.6391555503205,2168.6646291078096,2.1999999996325266,-0.7382484866526051
0.5596250252783512,-2.6208338601163135,-2.1405879841849633,0.8917755947609318,1204.1663952750896,2289.0812686353183,2.1999999996325266,-0.7382484866526051
0.6096250252783513,-2.550186422159693,-2.056281604313342,0.8548631704283015,1130.383564705047,2402.119625105823,2.199999999426394,-0.5479364795718192
0.6596250252783513,-2.476788329645263,-1.9743474760715918,0.8265990391257747,1059.9866702315494,2508.1182921289783,2.199999999426394,-0.5479364795718192
0.7096250252783514,-2.40117728309807,-1.8944587233474608,0.7992022151471837,991.069323993955,2607.225224528374,2.2,-0.4048363258506432
0.7596250252783514,-2.3236306944862224,-1.8164406894652778,0.7783082497165993,925.1487378397723,2699.740098312351,2.2,-0.4048363258506432
0.8096250252783515,-2.244523197097061,-1.7400103897346504,0.7580664334240671,861.1384797220915,2785.85394628456,2.2,-0.2965733225070527
0.8596250252783515,-2.16404871269595,-1.6650168137242485,0.7427443812157684,799.895252926935,2865.8434715772537,2.2,-0.2965733225070527
0.9096250252783515,-2.082472427542756,-1.5912259743166381,0.7279157150904157,740.8097195801021,2939.924443535264,2.199999999785682,-0.21997973779456084
0.9596250252783516,-1.9999236366736615,-1.5185226337036881,0.7165676688953573,684.337201816471,3008.358163716911,2.199999999785682,-0.21997973779456084
1.0096250252783516,-1.9165808880211699,-1.4467322147097732,0.7055686820056293,630.1670307575617,3071.374866792667,2.2,-0.17726757548061878
1.0596250252783517,-1.8325151204018448,-1.3757890697249318,0.6965106514502197,578.4991129300181,3129.2247780856687,2.2,-0.17726757548061878
1.1096250252783517,-1.7478240862363597,-1.3055939878598721,0.6876472726761887,529.1851799681757,3182.1432960824864,2.199999999981398,-0.1484065338340058
1.1596250252783518,-1.66255502250755,-1.2361018323066013,0.680095417799901,482.33911453841057,3230.377207536327,2.199999999981398,-0.1484065338340058
1.2096250252783518,-1.5767727576505801,-1.167244388875887,0.6726750911082007,437.88599401897767,3274.165806938225,2.2,-0.13703793188574495
1.2596250252783519,-1.4904977263119012,-1.0990052797364318,0.665771384478993,395.8660200407384,3313.752408942299,2.2,-0.13703793188574495
1.309625025278352,-1.4037571723115194,-1.0313589276392445,0.6589194878847058,356.272633882215,3349.3796723305204,2.1999999999988176,-0.14652052648284286
1.359625025278352,-1.316542169382542,-0.9643254116619195,0.6516366765098993,319.07432323902276,3381.287104654423,2.1999999999988176,-0.14652052648284286
1.409625025278352,-1.2288384332925282,-0.8979326367687144,0.6443106501857572,284.35599472977924,3409.722704127401,2.1999999999999926,-0.18544058845169056
1.459625025278352,-1.1405983049416077,-0.8322542905462594,0.6352159908372494,251.96810434621233,3434.919514562022,2.1999999999999926,-0.18544058845169056
1.509625025278352,-1.0517531981157702,-0.7673970603679425,0.6259439614146649,219.93080934751254,3456.912595496773,2.1490506972500687,-0.2530842250621935
1.5596250252783521,-0.9641070659324991,-0.7048338864106407,0.6135980219429833,192.89879664508015,3476.202475161281,2.1490506972500687,-0.2530842250621935
1.6096250252783522,-0.8758667340138028,-0.6435188230036647,0.6009438106898736,155.4332392074158,3491.7457990820226,1.829212349764719,-0.21717515273655205
1.6596250252783522,-0.7989397530924436,-0.5914037835320493,0.5899214049369785,135.9823925049203,3505.3440383325146,1.829212349764719,-0.21717515273655205
1.7096250252783523,-0.722662660536324,-0.5409382754351371,0.5790626473001509,108.57083302811323,3516.2011216353258,1.5348255409596463,-0.18721604893388955
1.7596250252783523,-0.6571077710894546,-0.49851820711747485,0.5695653124793557,95.00729267388712,3525.7018509027143,1.5348255409596463,-0.18721604893388955
1.8096250252783523,-0.5922884715765007,-0.45743732335976417,0.5602045100326613,75.92201584913279,3533.2940524876276,1.2885472693127797,-0.18693872230865594
1.8596250252783524,-0.5365990147574824,-0.4228624976868755,0.5508563100589103,66.48781728421172,3539.9428342160486,1.2885472693127797,-0.18693872230865594
1.9096250252783524,-0.4815451642157951,-0.3893971651245459,0.5415093739434775,53.312507408627184,3545.2740849569113,1.0865652911348882,-0.21088021732024848
1.9596250252783525,-0.4340569810600712,-0.3611611386392225,0.531074471453169,46.733277678584514,3549.94741272477,1.0865652911348882,-0.21088021732024848
2.0096250252783525,-0.38706751701440584,-0.3338935158369528,0.5205304605871566,37.575917719751615,3553.705004496745,0.9192765930345352,-0.23878413104020968
2.0596250252783523,-0.346397253037675,-0.3108881540178873,0.5087184203086095,32.9879782848775,3557.0038023252328,0.9192765930345352,-0.23878413104020968
2.109625025278352,-0.30612116276452234,-0.2887412559773002,0.49677921375659906,28.911847642966407,3559.8949870895294,0.9192765930345352,-0.23878413104020968
2.159625025278352,-0.2655835329195485,-0.2670767895157603,0.48484000720458864,22.16483279122293,3562.1114703686517,0.7194822445040424,-0.300374771972702
2.209625025278352,-0.232829632961768,-0.2501166636096549,0.4701019551206199,19.514428841869993,3564.062913252839,0.7194822445040424,-0.300374771972702
2.2596250252783516,-0.20063675595946334,-0.23406265802970389,0.45508321652198486,17.202722931940706,3565.783185546033,0.7194822445040424,-0.300374771972702
2.3096250252783515,-0.1682064077928634,-0.21849394123480642,0.4400644779233498,13.424334811041183,3567.1256190271374,0.5647154752661894,-0.3729428604493422
2.3596250252783513,-0.14191574677993551,-0.20639539409950824,0.4217480488457633,11.93709552186376,3568.3193285793236,0.5647154752661894,-0.3729428604493422
2.409625025278351,-0.11604786917292187,-0.1950777650742802,0.4031009058232962,10.661615205202654,3569.385490099844,0.5647154752661894,-0.3729428604493422
2.459625025278351,-0.08997345955541124,-0.18424443771181248,0.38445376280082916,8.638687289301089,3570.249358828774,0.44108711665600675,-0.44965281317338907
2.5096250252783507,-0.0689180957590887,-0.1759848448606908,0.3623207117704595,7.841316642921368,3571.033490493066,0.44108711665600675,-0.44965281317338907
