System,3wrobotNI
Controller,MPC
dt,0.1
state_init,[-3.   -3.    1.57]
Nactor,10
pred_step_size_multiplier,5.0
buffer_size,25
run_obj_struct,quadratic
R1_diag,"[100.0, 100.0, 10.0, 1.0, 1.0]"
R2_diag,"[1, 10, 1, 0, 0]"
Ncritic,25
gamma,0.9
critic_period_multiplier,1.0
critic_struct,quadratic
actor_struct,quad-nomix
t [s],x [m],y [m],alpha [rad],run_obj,accum_obj,v [m/s],omega [rad/s]
0.0001,-3.0,-3.0,1.57,1824.778056,182.4778056,-0.22000000000000003,-0.284
0.0011,-3.0000001847690716,-3.0001999478407635,1.5697418854166667,1824.8900354321331,364.96680914321337,-0.22000000000000003,-0.284
0.009625025278351214,-3.00000443277506,-3.0020754481330694,1.567320778237615,1825.9423595142916,547.5610450946425,-0.22000000000000003,-0.284
0.059625025278351215,-3.0001207606633944,-3.0130747405936202,1.553120778237615,1832.185294614616,730.7795745561041,-0.22000000000000003,-0.284
0.10962502527835122,-3.0003932615277176,-3.0240712723236376,1.538920778237615,1846.9949798354558,915.4790725396497,2.2,-1.9327518793516172
0.1596250252783512,-2.9927604115967616,-2.9250040939363164,1.4497970274702043,1780.8210271122546,1093.561175250875,2.2,-1.9327518793516172
0.2096250252783512,-2.974231497542433,-2.8166192904502974,1.3531594335026236,1704.825657182933,1264.0437409691683,2.2,-1.9327518793516172
0.2596250252783512,-2.945331283620857,-2.7105279905335617,1.2565218395350428,1625.2500583623166,1426.5687468054,2.1999999813020166,-1.5581243012491477
0.3096250252783512,-2.907104141358253,-2.60739043891245,1.1769083373327955,1546.092822564143,1581.1780290618144,2.1999999813020166,-1.5581243012491477
0.35962502527835116,-2.860976135763323,-2.5075601420293516,1.099002122270338,1466.6500394335692,1727.8430330051713,2.1999999813020166,-1.5581243012491477
0.40962502527835115,-2.80721850790569,-2.411622670085102,1.0210959072078807,1385.972594728768,1866.4402924780481,2.2,-1.0325990567187224
0.45962502527835114,-2.747109684678344,-2.3194615077917895,0.9670709825544231,1307.9098542430552,1997.2312779023537,2.2,-1.0325990567187224
0.5096250252783512,-2.6823518189809676,-2.2305585764377414,0.915441029718487,1230.8074626774296,2120.3120241700967,2.2,-0.7394968001703804
0.5596250252783512,-2.613593036604454,-2.144687811161248,0.877130437238719,1156.1358703898597,2235.9256112090825,2.2,-0.7394968001703804
0.6096250252783513,-2.541715954073227,-2.0614273371174248,0.8401555972302,1083.1738039099462,2344.242991600077,2.199999999426661,-0.5430689609574514
0.6596250252783513,-2.46712807818387,-1.9805742327907394,0.8121069702275809,1012.669625780541,2445.509954178131,2.199999999426661,-0.5430689609574514
0.7096250252783514,-2.3903768038857267,-1.9017802073091854,0.7849535221797084,944.224358338408,2539.9323900119716,2.1999999977150924,-0.394861851597805
