t [s],error [m],run_obj,accum_obj
0.0001,4.242640687119285,1824.6725404003773,182.46725404003774
0.0011,4.242367793723016,1824.4342688550873,364.9106809255465
0.009516526193278571,4.239838848363797,1822.2269765105968,547.1333785766062
0.059516526193278574,4.224751661736705,1809.0890600612363,728.0422845827298
0.10951652619327858,4.209593025155526,1795.942798737615,907.6365644564913
0.15951652619327858,4.194370470375729,1782.79533203739,1085.9160976602302
0.2095165261932786,4.179087406972109,1769.649966878582,1262.8810943480885
0.2595165261932786,4.163747166246388,1756.509907962504,1438.532085144339
0.3095165261932786,4.148353003685829,1743.3782609241964,1612.8699112367585
0.35951652619327856,4.132908100109749,1730.2580340173292,1785.8957146384914
0.40951652619327855,4.117415562821241,1717.1521398163252,1957.610928620124
0.45951652619327854,4.101878426762903,1704.063396933156,2128.0172683134397
0.5095165261932786,4.086299655675098,1690.994531745625,2297.116721488002
0.5595165261932786,4.070682143255308,1677.948180134121,2464.911539501414
0.6095165261932787,4.055028714317283,1664.9268892240293,2631.404228423817
0.6595165261932787,4.039342125948738,1651.9331191311549,2796.5975403369325
0.7095165261932788,4.023625068666458,1638.9692447076854,2960.494464807701
0.7595165261932788,4.007880167567733,1626.0375572863832,3123.0982205363393
0.8095165261932789,3.992109983477131,1613.140266420848,3284.412247178424
0.8595165261932789,3.976317014087686,1600.2795016198475,3444.4401973404088
0.9095165261932789,3.9605036950956354,1587.4573140738416,3603.185928747793
0.959516526193279,3.9446724013279155,1574.6756783719738,3760.65349658499
1.009516526193279,3.9288254478616857,1561.9364942079253,3916.8471460057826
1.059516526193279,3.91296509113519,1549.2415880731335,4071.771304813096
1.1095165261932791,3.89709353004935,1536.5927149360375,4225.4305763067
1.1595165261932792,3.8812129070595085,1523.991559906061,4377.829732297306
1.2095165261932792,3.8653253092567907,1511.439739881197,4528.973706285426
1.2595165261932793,3.849432769438631,1498.9388051781457,4678.867586803241
1.3095165261932793,3.8335372671680004,1486.490241144023,4827.5166109176425
1.3595165261932793,3.817640729820966,1474.0954697487966,4974.9261578925225
1.4095165261932794,3.8017450336222107,1461.755851157639,5121.101743008287
1.4595165261932794,3.785852004668211,1449.4726852825079,5266.049011536537
1.5095165261932795,3.7699634199377683,1437.247213312311,5409.773732867769
1.5595165261932795,3.754081008289663,1425.0806192210994,5552.281794789878
1.6095165261932796,3.7382064514472,1412.974031253796,5693.579197915258
1.6595165261932796,3.722341384969453,1400.92852338903,5833.672050254161
1.7095165261932797,3.7064873992090446,1388.9451167786988,5972.566561932031
1.7595165261932797,3.6906460402563277,1377.0247811639542,6110.269040048426
1.8095165261932797,3.674818810869844,1365.1684362673427,6246.78588367516
1.8595165261932798,3.6590071713929717,1353.3769531608905,6382.123578991249
1.9095165261932798,3.643212540656692,1341.6511556099633,6516.288694552245
1.9595165261932799,3.627436296868417,1329.991821392786,6649.287876691524
2.0095165261932797,3.611679778486848,1318.3996835955268,6781.127845051076
2.0595165261932795,3.5959442850828522,1306.8754318829172,6911.815388239368
2.1095165261932793,3.58023107818635,1295.4197137443866,7041.357359613807
2.159516526193279,3.5645413821192307,1284.0331357157404,7169.760673185381
2.209516526193279,3.5488763848143328,1272.7162645764386,7297.032299643025
2.259516526193279,3.5332372386205138,1261.4696285225493,7423.1792624952795
2.3095165261932786,3.5176250610938866,1250.2937183155034,7548.20863432683
2.3595165261932785,3.502040935775267,1239.1889884067634,7672.127533167507
2.4095165261932783,3.4864859129539245,1228.1558580385833,7794.943118971365
2.459516526193278,3.470961010417711,1217.1947123210239,7916.6625902034675
2.509516526193278,3.4554672141896683,1206.3059032854242,8037.2931805320095
2.5595165261932777,3.4400054792512185,1195.4897509145467,8156.842155623464
2.6095165261932776,3.4245767302520416,1184.746544149623,8275.316810038426
2.6595165261932774,3.4091818622067662,1174.0765418745461,8392.724464225881
2.709516526193277,3.3938217411785896,1163.4799738774652,8509.072461613627
2.759516526193277,3.3784972049499653,1152.9570417900625,8624.368165792634
2.809516526193277,3.363209063680485,1142.5079200047792,8738.61895779311
2.8595165261932767,3.347958100552101,1132.1327565702943,8851.83223345014
2.9095165261932765,3.332745072401834,1121.831674065547,8964.015400856695
2.9595165261932763,3.3175707103421055,1111.604770452618,9075.175877901956
3.009516526193276,3.3024357203688606,1101.452119908772,9185.321089892834
3.059516526193276,3.287340783957624,1091.373773637995,9294.458467256633
3.109516526193276,3.272286558647653,1081.3697606623377,9402.595443322867
3.1595165261932756,3.257273678614345,1071.4400885934053,9509.739452182208
3.2095165261932754,3.2423027552300616,1061.5847443843145,9615.897926620639
3.2595165261932753,3.2273743776135366,1051.8036950624619,9721.078296126885
3.309516526193275,3.2124891131680235,1042.0968884434385,9825.287984971228
3.359516526193275,3.197647508108361,1032.464253826422,9928.53441035387
3.4095165261932747,3.1828500879771116,1022.9057026713967,10030.82498062101
3.4595165261932745,3.1680973581499514,1013.4211292585345,10132.167093546863
3.5095165261932744,3.153389804330472,1004.0104113300756,10232.56813467987
3.559516526193274,3.1387278930345626,994.6734107150539,10332.035475751376
3.609516526193274,3.1241120720645497,985.4099739372017,10430.576473145096
3.659516526193274,3.1095427709732477,976.2199328063663,10528.198466425732
3.7095165261932737,3.0950204015181035,967.1031049937876,10624.908776925111
3.7595165261932735,3.0805453581055886,958.0592945915489,10720.714706384266
3.8095165261932733,3.0661180182260175,949.0882926565553,10815.623535649922
3.859516526193273,3.0517387428789498,940.1898777393484,10909.642523423856
3.909516526193273,3.0374078769893433,931.3638163980957,11002.778905063666
3.9595165261932728,3.023125749814625,922.6098636980684,11095.039891433473
4.009516526193273,3.0088926753428358,913.9277636969337,11186.432667803167
4.059516526193272,2.99470895268202,905.3172499161728,11276.964392794784
4.109516526193272,2.98057486644101,896.7780457989361,11366.642197374676
4.159516526193272,2.966490687101771,888.3098651546468,11455.47318389014
4.209516526193272,2.952456671383463,879.9124125906567,11543.464425149206
4.259516526193272,2.938473062598372,871.5853839312495,11630.622963542331
4.3095165261932715,2.924540090999869,863.3284666242937,11716.955810204761
4.359516526193271,2.910657974122542,855.1413401358308,11802.469944218345
4.409516526193271,2.896826917114664,847.0236763328925,11887.172311851635
4.459516526193271,2.883047113063133,838.9751398548215,11971.069825837118
4.509516526193271,2.869318743311035,830.9953884733794,12054.169364684456
4.559516526193271,2.8556419777679865,823.0840734419179,12136.477772028647
4.6095165261932705,2.842016975213374,815.2408398338698,12218.001856012035
4.65951652619327,2.828443883592664,807.465326870841,12298.74838869912
4.70951652619327,2.814922840306895,799.7571682405475,12378.724105523173
4.75951652619327,2.801453972495506,792.1159924048645,12457.93570476366
4.80951652619327,2.788037397312633,784.5414228982293,12536.389847053484
4.85951652619327,2.7746732221969994,777.0330786166451,12614.093154915148
4.909516526193269,2.761361545135544,769.5905740975331,12691.052212324901
4.959516526193269,2.7481024549209065,762.2135197906572,12767.273564303967
5.009516526193269,2.7348960314029025,754.9015223203642,12842.763716536003
5.059516526193269,2.7217423457341123,747.6541847393586,12917.52913500994
5.109516526193269,2.708641460609708,740.4711067742381,12991.576245687364
5.1595165261932685,2.6955934305016336,733.3518850630043,13064.911434193664
5.209516526193268,2.682598301887272,726.2961133847649,13137.54104553214
5.259516526193268,2.6696561134726995,719.3033828818346,13209.471383820322
5.309516526193268,2.656766896410653,712.3732822744364,13280.708712047766
5.359516526193268,2.6439306745133204,705.5053980682056,13351.259251854586
5.409516526193268,2.6311474644600716,698.6993147546943,13421.129183330055
5.459516526193267,2.6184172760002222,691.9546150050584,13490.32464483056
5.509516526193267,2.6057401121509614,685.2708798571233,13558.851732816272
5.559516526193267,2.5931159693905292,678.6476888960068,13626.716501705872
5.609516526193267,2.580544837846758,672.0846204284748,13693.92496374872
5.659516526193267,2.568026701481075,665.5812516512099,13760.48308891384
5.7095165261932666,2.555561538268068,659.1371588131562,13826.396804795155
5.759516526193266,2.54314932037071,652.7519173721149,13891.671996532366
5.809516526193266,2.530790014311342,646.4251021457418,13956.314506746941
5.859516526193266,2.518483581138503,640.156287457116,14020.330135492653
5.909516526193266,2.506229976589705,633.9450472750289,14083.724640220156
5.959516526193266,2.494029151250241,627.7909553491419,14146.50373575507
6.0095165261932655,2.4818810507081146,621.6935853401679,14208.673094289086
6.059516526193265,2.469785615705177,615.652510945211,14270.238345383608
6.109516526193265,2.4577427822845626,609.667306018412,14331.20507598545
6.159516526193265,2.4457524819344982,603.7375446870305,14391.578830454153
6.209516526193265,2.433814641728576,597.8628014631028,14451.365110600464
6.259516526193265,2.421929184462564,592.0426513507969,14510.569375735544
6.309516526193264,2.410096028787837,586.2766699496011,14569.197042730504
6.359516526193264,2.3983150893415037,580.5644335534622,14627.25348608585
6.409516526193264,2.3865862768733077,574.9055192459965,14684.74403801045
6.459516526193264,2.374909498369368,569.2995049918893,14741.67398850964
6.509516526193264,2.363284657172845,563.7459697245988,14798.0485854821
6.5595165261932635,2.351711653101589,558.2444934304739,14853.873034825147
6.609516526193263,2.3401903825628527,552.7946572293956,14909.152500548085
6.659516526193263,2.3287207386651265,547.3960434520451,14963.89210489329
6.709516526193263,2.3173026113271677,542.0482357139035,15018.09692846468
6.759516526193263,2.305935887384288,536.7508189860824,15071.772010363287
