t [s],error [m],run_obj,accum_obj
0.0001,4.242640687119285,1419.208585691261,141.92085856912612
0.0011,4.241224140676479,1418.1309132071103,283.73394988983716
0.006478962376426427,4.232775702926306,1411.7125944743605,424.9052093372732
0.05647896237642643,4.149175952386226,1348.976733688183,559.8028827060915
0.10647896237642643,4.057264120624368,1281.4662533860833,687.9495080446999
0.15647896237642644,3.958379324036833,1210.3889518501655,808.9884032297165
0.20647896237642643,3.8540551276971224,1137.0575184246163,922.6941550721781
0.2564789623764264,3.746027348327903,1062.8549756721839,1028.9796526393966
0.3064789623764264,3.636238994190829,989.1973789485114,1127.8993905342477
0.3564789623764264,3.5268393112396677,917.4951431952254,1219.6489048537703
0.4064789623764264,3.4201725337694544,849.114463618814,1304.5603512156517
0.4564789623764264,3.3187504676714448,785.3403116762375,1383.0943823832754
0.5064789623764264,3.225201932096865,727.3424184962257,1455.828624232898
0.5564789623764265,3.1421922095061094,676.1455085844573,1523.4431750913436
0.6064789623764265,3.072308204207366,632.6048271515148,1586.7036578064951
0.6564789623764266,3.0179110931482485,597.3877293980287,1646.442430746298
0.7064789623764266,2.980967929383112,570.9617881836195,1703.53860956466
0.7564789623764266,2.962884774009858,553.589548734256,1758.8975644380855
0.8064789623764267,2.964371803688982,545.3297372957404,1813.4305381676595
0.8564789623764267,2.985370058830689,546.0444360022121,1868.0349817678807
0.9064789623764268,3.0250576579751063,555.4114873890281,1923.5761305067836
0.9564789623764268,3.0819339213670447,572.9412038487473,1980.8702508916583
1.0064789623764268,3.1539611462961696,597.9963399503342,2040.6698848866918
1.0564789623764268,3.2387335405362268,629.8142433959534,2103.651309226287
1.1064789623764268,3.3336436209432465,667.5301321425262,2170.4043224405395
1.1564789623764269,3.436025112007473,710.200543924748,2241.4243768330143
1.206478962376427,3.5432625232616988,756.8261581828226,2317.1069926512964
1.256478962376427,3.6528667905403305,806.3733834016554,2397.744330991462
1.306478962376427,3.7625218720294007,857.7943167086954,2483.5237626623316
1.356478962376427,3.87010929176038,910.044897809648,2574.5282524432964
1.406478962376427,3.97371749089357,962.1012770786248,2670.7383801511587
1.4564789623764272,4.0716416444381975,1012.9745810796156,2772.0358382591203
1.5064789623764272,4.162378124476019,1061.7243746619151,2878.208275725312
1.5564789623764272,4.244616455916812,1107.4711782582017,2988.955393551132
1.6064789623764273,4.317230568381417,1149.4083985565294,3103.896233406785
1.6564789623764273,4.379270406250134,1186.8139722293538,3222.5776306297203
1.7064789623764274,4.4299544675369615,1219.0619130753705,3344.4838219372573
1.7564789623764274,4.468663537209557,1245.6338045993543,3469.047202397193
1.8064789623764275,4.494935704961143,1266.1301081831446,3595.660213215507
1.8564789623764275,4.5084626672991766,1280.2809793556655,3723.688311151074
1.9064789623764276,4.509087277778483,1287.9561198128774,3852.4839231323617
1.9564789623764276,4.496802305881362,1289.1730585411933,3981.401228986481
2.0064789623764274,4.471750380050076,1284.1031671167584,4109.811545698157
2.0564789623764272,4.4342251136767965,1273.0746837880617,4237.119014076963
2.106478962376427,4.384673436520963,1256.5720553952895,4362.776219616492
2.156478962376427,4.323699170216602,1235.2310072558382,4486.299320342076
2.2064789623764267,4.252067885517093,1209.8289149606815,4607.282211838144
2.2564789623764265,4.170713046847603,1181.2702693005751,4725.409238768201
2.3064789623764264,4.08074336600777,1150.5672822659888,4840.4659669948005
2.356478962376426,3.9834511212136645,1118.8159605534922,4952.34756305015
2.406478962376426,3.880320907423992,1087.1682532552918,5061.064388375679
2.456478962376426,3.7731598777740363,1055.3195730602808,5166.596345681707
2.5064789623764256,3.6636295156809955,1014.0412005504945,5268.000465736756
2.5564789623764255,3.5548566212851145,966.2879700409434,5364.62926274085
2.6064789623764253,3.448084392708193,915.991596675597,5456.22842240841
2.656478962376425,3.344904051499859,866.320378888736,5542.860460297284
2.706478962376425,3.2470339576175347,819.513468388348,5624.811807136119
2.7564789623764248,3.1558228299718354,776.9230628694738,5702.504113423066
2.8064789623764246,3.071983889265765,739.1435965151612,5776.418473074582
2.8564789623764244,2.9955904757535965,706.1975102214394,5847.038224096726
2.9064789623764242,2.926238318422365,677.738521329416,5914.812076229668
2.956478962376424,2.863262742627094,653.2329138263447,5980.135367612302
3.006478962376424,2.8059319738512896,632.0956412865067,6043.344931740952
3.0564789623764237,2.7535816375135296,613.7770877537099,6104.722640516323
3.1064789623764235,2.7056879128130826,597.8085038942883,6164.503490905751
3.1564789623764233,2.6618924621021653,583.8182514342371,6222.885316049175
3.206478962376423,2.621995787927631,571.5300687744116,6280.038322926616
3.256478962376423,2.5859332554756187,560.7517742192204,6336.113500348538
3.306478962376423,2.553743905281767,551.3599888714201,6391.24949923568
3.3564789623764226,2.525538404589732,543.2842623570139,6445.577925471381
3.4064789623764224,2.5014696804795378,536.4924780901364,6499.227173280395
3.4564789623764223,2.4817079289239135,530.9784465200125,6552.325017932396
3.506478962376422,2.466420573650492,526.7519934589659,6605.000217278292
3.556478962376422,2.4557571149510053,523.8314883511275,6657.383366113405
3.6064789623764217,2.4505950767471316,522.4558486334091,6709.628950976746
3.6564789623764216,2.449063690646967,522.0836741922184,6761.8373183959675
3.7064789623764214,2.448658051115202,522.0044724256767,6814.037765638535
3.756478962376421,2.4485495002431947,521.9921328730652,6866.236978925842
3.806478962376421,2.448519017195522,521.9923876627706,6918.436217692119
3.856478962376421,2.4485097510871983,521.9938824903408,6970.635605941153
3.9064789623764207,2.4485066182871558,521.994845277976,7022.8350904689505
3.9564789623764205,2.4485054285868024,521.9953144406659,7075.034621913017
4.006478962376421,2.4485049283005633,521.9955114805482,7127.2341730610715
4.056478962376421,2.4485047018764012,521.9955826088624,7179.433731321958
4.10647896237642,2.4485045946021113,521.9956019183804,7231.6332915137955
4.15647896237642,2.4485045424453302,521.9956025939035,7283.832851773186
4.20647896237642,2.4485045167328727,521.9955981178127,7336.032411584967
4.25647896237642,2.448504503965498,521.9955933335508,7388.231970918322
4.30647896237642,2.448504497602566,521.9955896030368,7440.431529878626
4.3564789623764195,2.4485044944255225,521.9955870363517,7492.631088582261
4.406478962376419,2.448504492837713,521.9955853859174,7544.830647120853
