t [s],error [m],run_obj,accum_obj
0.0001,4.242640687119285,1824.6499999999994,182.46499999999995
0.0011,4.242576370754703,1824.5954261686145,364.9245426168614
0.0111,4.241868770648042,1823.9950667399128,547.3240492908527
0.0611,4.2383325372089455,1820.996269596402,729.4236762504929
0.1111,4.234799254336492,1818.8910868846071,911.3127849389537
0.16110000000000002,4.16089395167306,1754.052462741307,1086.7180312130845
0.2111,4.074657330605561,1680.0922371142624,1254.7272549245108
0.2611,3.983144454032037,1603.8704894081525,1415.114303865326
0.3111,3.887156437556469,1526.0342567829,1567.717729543616
0.3611,3.7872019398308576,1447.027495637904,1712.4204791074064
0.41109999999999997,3.684231863740833,1368.6740720082084,1849.2878863082274
0.46109999999999995,3.5793598043754824,1291.218245300711,1978.4097108382985
0.5111,3.4728097033735272,1214.7772542343314,2099.8874362617316
0.5611,3.365050753406534,1140.3529043051706,2213.9227266922485
0.6111000000000001,3.256642399347276,1067.8673239116495,2320.7094590834135
0.6611000000000001,3.147719217182645,997.6428929677865,2420.4737483801923
0.7111000000000002,3.038476685568883,929.6153658469082,2513.435284964883
0.7611000000000002,2.928986846733399,863.9679168436481,2599.832076649248
0.8111000000000003,2.819341490181942,800.6410400902616,2679.8961806582743
0.8611000000000003,2.7095776823812288,739.7507215595807,2753.8712528142323
0.9111000000000004,2.5997429193788704,681.2405900792558,2821.995311822158
0.9611000000000004,2.4898546601512805,625.187592444513,2884.514071066609
1.0111000000000003,2.379937329935241,571.5436980821464,2941.668440874824
1.0611000000000004,2.2699933949582776,520.3033550228392,2993.6987763771076
1.1111000000000004,2.160030985465815,471.52809232248285,3040.851585609356
1.1611000000000005,2.050061649111345,425.1757156189511,3083.369157171251
1.2111000000000005,1.9400809900922527,381.1922952348902,3121.4883866947403
1.2611000000000006,1.8300892298032865,339.62081230053957,3155.4504679247943
1.3111000000000006,1.7200906928758628,300.46682348925196,3185.4971502737194
1.3611000000000006,1.6100915814146113,263.7337883086201,3211.8705291045812
1.4111000000000007,1.5000995336890461,229.42337968573793,3234.812867073155
1.4611000000000007,1.3901241428678635,197.5402018495803,3254.5668872581127
1.5111000000000008,1.280181021497301,168.05770619980652,3271.3726578780934
1.5611000000000008,1.1702971475805084,141.0215633458953,3285.4748142126828
1.6111000000000009,1.060532912443816,116.28704145886398,3297.103518358569
1.661100000000001,0.9510538551728444,94.16797319413111,3306.520315677982
1.711100000000001,0.8422192716002561,74.00317181171305,3313.9206328591536
1.761100000000001,0.7354879612115756,56.462596104414175,3319.566892469595
1.811100000000001,0.6476925670648644,43.74464168288311,3323.9413566378835
1.861100000000001,0.5664562664690352,32.98833818619092,3327.2401904565027
1.9111000000000011,0.5201891338258506,28.068479827091533,3330.047038439212
1.9611000000000012,0.4780829544231339,24.022218536240068,3332.449260292836
2.011100000000001,0.45082841605096236,21.787680179041942,3334.62802831074
2.061100000000001,0.4249620271815668,19.868818245594852,3336.6149101352994
2.111100000000001,0.39908898345550614,18.374666530246547,3338.4523767883243
2.1611000000000007,0.36449217361265,15.120997194727286,3339.964476507797
2.2111000000000005,0.33484676685098674,12.470856685351306,3341.211562176332
2.2611000000000003,0.31264359431348737,10.536331052791166,3342.265195281611
2.3111,0.30272649976474153,9.643292439670933,3343.229524525578
2.3611,0.2988778089563777,9.264670930729862,3344.155991618651
2.4111,0.3008182021623961,9.269884684205346,3345.0829800870715
2.4610999999999996,0.3040333595762239,9.564495220229025,3346.0394296090944
2.5110999999999994,0.3084939859550868,10.038238507583356,3347.0432534598526
2.5610999999999993,0.3143663809298481,10.608100708203908,3348.104063530673
2.611099999999999,0.31490164943548854,10.941972550898885,3349.198260785763
2.661099999999999,0.3148264823259444,11.285244489734012,3350.3267852347367
2.7110999999999987,0.3147454453329092,11.881064497236009,3351.5148916844605
2.7610999999999986,0.2993267811613291,10.40985663008686,3352.555877347469
2.8110999999999984,0.28683585960338354,9.187536363500048,3353.474630983819
2.861099999999998,0.27940622875009063,8.372499762993716,3354.3118809601187
2.911099999999998,0.27760379362617765,8.061493431869604,3355.1180303033057
2.961099999999998,0.2793486887202053,8.073753167544206,3355.9254056200602
3.0110999999999977,0.284452686619355,8.304151653445109,3356.755820785405
3.0610999999999975,0.28761222473160086,8.614230248084214,3357.6172438102135
3.1110999999999973,0.29101304983121107,9.02306477584723,3358.519550287798
3.161099999999997,0.2950169903767772,9.464411639832825,3359.4659914517815
3.211099999999997,0.2935163601671219,9.641960495966465,3360.430187501378
3.261099999999997,0.29133761019446497,9.811332269546163,3361.4113207283326
3.3110999999999966,0.28905799185594244,10.214440437226397,3362.432764772055
3.3610999999999964,0.2731292657696598,8.830665355147275,3363.31583130757
3.4110999999999962,0.26010145468357154,7.679832996574819,3364.0838146072274
3.461099999999996,0.25203235830122817,6.893047594200273,3364.7731193666473
3.511099999999996,0.24971718210461477,6.5731191666922735,3365.4304312833165
3.5610999999999957,0.25090178378414213,6.540641118339179,3366.0844953951505
3.6110999999999955,0.2553993999244963,6.698181179753441,3366.754313513126
3.6610999999999954,0.25846782251870215,6.956262342845066,3367.4499397474106
3.711099999999995,0.2618627654836195,7.305920785615456,3368.180531825972
3.761099999999995,0.2658926677325395,7.683914957224946,3368.9489233216946
3.811099999999995,0.2650179867383845,7.857664345531397,3369.734689756248
3.8610999999999946,0.2635548605773333,8.02650481468928,3370.5373402377168
3.9110999999999945,0.2620234206357144,8.400131354140212,3371.377353373131
3.9610999999999943,0.24798808274756703,7.273024139158219,3372.104655787047
4.011099999999995,0.23655637242399166,6.327509218740829,3372.737406708921
4.061099999999994,0.2301947561206594,5.7592218046103945,3373.313328889382
4.111099999999994,0.22793411216474335,5.489164779026656,3373.8622453672847
4.161099999999994,0.2298047422453182,5.434641636707997,3374.4057095309554
4.211099999999994,0.2325379208593217,5.5910118251950225,3374.964810713475
4.261099999999994,0.23624907099757736,5.869146358059208,3375.551725349281
4.3110999999999935,0.24105994824583074,6.290783366371289,3376.180803685918
4.361099999999993,0.23376670426563723,5.791804633359683,3376.759984149254
4.411099999999993,0.2278168602082285,5.3993871178214015,3377.299922861036
4.461099999999993,0.2246979080596588,5.196557749504859,3377.8195786359865
4.511099999999993,0.22440973595323555,5.213989141712724,3378.3409775501577
4.561099999999993,0.22622935817107062,5.394983873583802,3378.880475937516
4.611099999999992,0.23007247135649173,5.671575732827307,3379.447633510799
4.661099999999992,0.2322655267377387,5.95248470312331,3380.0428819811113
4.711099999999992,0.2345250387835466,6.2730273044943665,3380.670184711561
4.761099999999992,0.2371232429574964,6.781947456858445,3381.3483794572467
4.811099999999992,0.22892711185461734,6.070201257774473,3381.9553995830242
4.8610999999999915,0.22268140955727456,5.490365001252417,3382.5044360831494
4.911099999999991,0.21979477092480465,5.1317870650049455,3383.01761478965
4.961099999999991,0.22005362933696804,5.043011759144784,3383.5219159655644
5.011099999999991,0.22252987531627616,5.139249069719087,3384.0358408725365
5.061099999999991,0.22711628219309482,5.341487762166615,3384.569989648753
5.111099999999991,0.22953280765491046,5.571737790987573,3385.127163427852
5.1610999999999905,0.23195641091181685,5.853361782484496,3385.7124996061
5.21109999999999,0.23471210240581017,6.2789083943423405,3386.3403904455345
5.26109999999999,0.2249556606055149,5.601100459888037,3386.9005004915234
5.31109999999999,0.21693457353239815,5.046082839243683,3387.405108775448
5.36109999999999,0.21229120926223946,4.6097701648652265,3387.8660857919344
5.41109999999999,0.21235455035363643,4.659838656454576,3388.3320696575797
5.461099999999989,0.21282464080064292,4.769787370111774,3388.8090483945907
5.511099999999989,0.21342121455312346,5.010545586712549,3389.310102953262
5.561099999999989,0.21056008760924275,4.737473136756803,3389.7838502669374
5.611099999999989,0.20929496430846167,4.574045364423034,3390.24125480338
5.661099999999989,0.21006547458293026,4.5429393303420325,3390.695548736414
5.7110999999999885,0.21198606313223195,4.656455578504405,3391.1611942942645
5.761099999999988,0.2149825420000581,4.879570666530143,3391.6491513609176
5.811099999999988,0.2190467781970835,5.231998554615607,3392.172351216379
5.861099999999988,0.21344616627785654,4.850850653430233,3392.657436281722
5.911099999999988,0.2090730516909136,4.558866610984104,3393.11332294282
5.961099999999988,0.207119137142344,4.3733259052471745,3393.550655533345
6.0110999999999875,0.20736955004436117,4.3997354382313665,3393.9906290771683
6.061099999999987,0.2081106493559246,4.487500989432582,3394.4393791761113
6.111099999999987,0.20925881422819365,4.6855068150013075,3394.9079298576116
6.161099999999987,0.20697030316348597,4.488989073877843,3395.3568287649996
6.211099999999987,0.20597144953852276,4.385185263244769,3395.795347291324
6.261099999999987,0.20669236708759142,4.395952707368801,3396.234942562061
6.311099999999986,0.20845240847222898,4.528238591904674,3396.6877664212516
6.361099999999986,0.21120198525263337,4.758050841244606,3397.1635715053762
6.411099999999986,0.21493090398459927,5.122258145273495,3397.6757973199037
6.461099999999986,0.20973086027595716,4.742169950031685,3398.150014314907
6.511099999999986,0.20578531496107158,4.449253297205797,3398.5949396446276
6.5610999999999855,0.20419907112191538,4.308518157449654,3399.0257914603726
6.611099999999985,0.20476339175456376,4.3398384657274836,3399.459775306945
